1681312943090,*,*,*,*,*,*,991850
1681312943311,*,*,*,*,*,*,1596342
1681312943375,*,*,*,*,*,*,1995954
1681312943593,*,*,*,*,*,*,1995348
1681312943780,*,*,*,*,*,*,1496564
1681312943984,*,*,*,*,*,*,1596354
1681312944190,*,*,*,*,*,*,2215312
1681312944375,*,*,*,*,*,*,500000
1681312944581,*,*,*,*,*,*,1496545
1681312944782,*,*,*,*,*,*,1946574
1681312944973,*,*,*,*,*,*,2481654
1681312945189,*,*,*,*,*,*,798270
1681312945389,*,*,*,*,*,*,798523
1681312945586,*,*,*,*,*,*,1960555
1681312945780,*,*,*,*,*,*,1297117
1681312945988,*,*,*,*,*,*,798227
1681312946201,*,*,*,*,*,*,1197641
1681312946372,*,*,*,*,*,*,2461112
1681312946595,*,*,*,*,*,*,827696
1681312946789,*,*,*,*,*,*,798200
1681312946989,*,*,*,*,*,*,2694041
1681312947187,*,*,*,*,*,*,798181
1681312947388,*,*,*,*,*,*,798730
1681312947605,*,*,*,*,*,*,1497277
1681312947780,*,*,*,*,*,*,1933054
1681312947999,*,*,*,*,*,*,996226
1681312948176,*,*,*,*,*,*,1772561
1681312948373,*,*,*,*,*,*,2693669
1681312948587,*,*,*,*,*,*,976951
1681312948789,*,*,*,*,*,*,798178
1681312948997,*,*,*,*,*,*,2195094
1681312949178,*,*,*,*,*,*,1496653
1681312949385,*,*,*,*,*,*,1596372
1681312949605,*,*,*,*,*,*,1496656
1681312949772,*,*,*,*,*,*,2695204
1681312949988,*,*,*,*,*,*,798463
1681312950188,*,*,*,*,*,*,798184
1681312950382,*,*,*,*,*,*,2694103
1681312950588,*,*,*,*,*,*,798202
1681312950774,*,*,*,*,*,*,2295052
1681312951011,*,*,*,*,*,*,1795912
1681312951175,*,*,*,*,*,*,2019940
1681312951379,*,*,*,*,*,*,1396885
1681312951589,*,*,*,*,*,*,798214
1681312951777,*,*,*,*,*,*,2693901
1681312951996,*,*,*,*,*,*,1044550
1681312952176,*,*,*,*,*,*,1696285
1681312952390,*,*,*,*,*,*,2294757
1681312952585,*,*,*,*,*,*,898047
1681312952789,*,*,*,*,*,*,798304
1681312953008,*,*,*,*,*,*,1496559
1681312953173,*,*,*,*,*,*,2295035
1681312953383,*,*,*,*,*,*,1596407
1681312953589,*,*,*,*,*,*,798199
1681312953781,*,*,*,*,*,*,2693985
1681312953989,*,*,*,*,*,*,798248
1681312954188,*,*,*,*,*,*,798241
1681312954402,*,*,*,*,*,*,1795934
1681312954576,*,*,*,*,*,*,1796308
1681312954775,*,*,*,*,*,*,2096440
1681312954988,*,*,*,*,*,*,798268
1681312955173,*,*,*,*,*,*,2693888
1681312955389,*,*,*,*,*,*,798181
1681312955589,*,*,*,*,*,*,798176
1681312955817,*,*,*,*,*,*,2694371
1681312955989,*,*,*,*,*,*,1295756
1681312956176,*,*,*,*,*,*,1696167
1681312956431,*,*,*,*,*,*,1489891
1681312956573,*,*,*,*,*,*,2694955
1681312956780,*,*,*,*,*,*,1297109
1681312956988,*,*,*,*,*,*,800674
1681312957183,*,*,*,*,*,*,2694127
1681312957387,*,*,*,*,*,*,1435644
1681312957581,*,*,*,*,*,*,1297072
1681312957821,*,*,*,*,*,*,1496665
1681312957972,*,*,*,*,*,*,2693929
1681312958182,*,*,*,*,*,*,1097553
1681312958388,*,*,*,*,*,*,798229
1681312958575,*,*,*,*,*,*,2694822
1681312958783,*,*,*,*,*,*,1749319
1681312958989,*,*,*,*,*,*,798230
1681312959201,*,*,*,*,*,*,1497041
1681312959372,*,*,*,*,*,*,2694470
1681312959589,*,*,*,*,*,*,798522
1681312959788,*,*,*,*,*,*,798615
1681312959973,*,*,*,*,*,*,2694718
1681312960178,*,*,*,*,*,*,2195078
1681312960389,*,*,*,*,*,*,798199
1681312960601,*,*,*,*,*,*,500000
1681312960774,*,*,*,*,*,*,2195078
1681312960980,*,*,*,*,*,*,1197321
1681312961194,*,*,*,*,*,*,801318
1681312961373,*,*,*,*,*,*,2606652
1681312961577,*,*,*,*,*,*,1596380
1681312961790,*,*,*,*,*,*,798211
1681312961986,*,*,*,*,*,*,2192091
1681312962180,*,*,*,*,*,*,1297108
1681312962389,*,*,*,*,*,*,798291
1681312962628,*,*,*,*,*,*,1845643
1681312962776,*,*,*,*,*,*,2693708
1681312962989,*,*,*,*,*,*,798403
1681312963189,*,*,*,*,*,*,798245
1681312963398,*,*,*,*,*,*,2693952
1681312963587,*,*,*,*,*,*,1696103
1681312963782,*,*,*,*,*,*,1199174
1681312963992,*,*,*,*,*,*,1297443
1681312964181,*,*,*,*,*,*,1796038
1681312964388,*,*,*,*,*,*,798209
1681312964589,*,*,*,*,*,*,798202
1681312964773,*,*,*,*,*,*,2693887
1681312964989,*,*,*,*,*,*,798220
1681312965192,*,*,*,*,*,*,798461
1681312965390,*,*,*,*,*,*,1995793
1681312965581,*,*,*,*,*,*,1205548
1681312965788,*,*,*,*,*,*,798168
1681312966025,*,*,*,*,*,*,1496647
1681312966173,*,*,*,*,*,*,2693947
1681312966389,*,*,*,*,*,*,798219
1681312966581,*,*,*,*,*,*,1681645
1681312966800,*,*,*,*,*,*,2694088
1681312966978,*,*,*,*,*,*,500000
1681312967189,*,*,*,*,*,*,798241
1681312967430,*,*,*,*,*,*,1297301
1681312967573,*,*,*,*,*,*,2694553
1681312967785,*,*,*,*,*,*,937709
1681312967980,*,*,*,*,*,*,1297393
1681312968196,*,*,*,*,*,*,2195398
1681312968380,*,*,*,*,*,*,500000
1681312968589,*,*,*,*,*,*,798332
1681312968825,*,*,*,*,*,*,1261585
1681312968973,*,*,*,*,*,*,2401250
1681312969188,*,*,*,*,*,*,798233
1681312969386,*,*,*,*,*,*,798255
1681312969604,*,*,*,*,*,*,2690837
1681312969773,*,*,*,*,*,*,2693891
1681312969981,*,*,*,*,*,*,1496676
1681312970223,*,*,*,*,*,*,1194827
1681312970384,*,*,*,*,*,*,2693799
1681312970589,*,*,*,*,*,*,500000
1681312970782,*,*,*,*,*,*,997816
1681312971016,*,*,*,*,*,*,2693895
1681312971175,*,*,*,*,*,*,1895885
1681312971389,*,*,*,*,*,*,798042
1681312971589,*,*,*,*,*,*,798922
1681312971773,*,*,*,*,*,*,2295275
1681312971989,*,*,*,*,*,*,798187
1681312972184,*,*,*,*,*,*,798241
1681312972409,*,*,*,*,*,*,2693941
1681312972576,*,*,*,*,*,*,1924440
1681312972787,*,*,*,*,*,*,891158
1681312973006,*,*,*,*,*,*,869200
1681312973173,*,*,*,*,*,*,2449121
1681312973388,*,*,*,*,*,*,798250
1681312973582,*,*,*,*,*,*,1277963
1681312973802,*,*,*,*,*,*,2294745
1681312973977,*,*,*,*,*,*,1812342
1681312974188,*,*,*,*,*,*,798248
1681312974407,*,*,*,*,*,*,814100
1681312974573,*,*,*,*,*,*,2693903
1681312974788,*,*,*,*,*,*,798197
1681312974980,*,*,*,*,*,*,1106459
1681312975211,*,*,*,*,*,*,2693822
1681312975378,*,*,*,*,*,*,1496632
1681312975589,*,*,*,*,*,*,798198
1681312975835,*,*,*,*,*,*,1297026
1681312975973,*,*,*,*,*,*,2723902
1681312976179,*,*,*,*,*,*,1396802
1681312976383,*,*,*,*,*,*,1070780
1681312976599,*,*,*,*,*,*,2693986
1681312976778,*,*,*,*,*,*,1496598
1681312976989,*,*,*,*,*,*,798218
1681312977249,*,*,*,*,*,*,1496922
1681312977373,*,*,*,*,*,*,2693883
1681312977589,*,*,*,*,*,*,798224
1681312977789,*,*,*,*,*,*,798239
1681312977995,*,*,*,*,*,*,2693872
1681312978178,*,*,*,*,*,*,1497095
1681312978389,*,*,*,*,*,*,798199
1681312978629,*,*,*,*,*,*,1199909
1681312978774,*,*,*,*,*,*,2693805
1681312978988,*,*,*,*,*,*,798219
1681312979189,*,*,*,*,*,*,798197
1681312979398,*,*,*,*,*,*,2693792
1681312979579,*,*,*,*,*,*,1396882
1681312979780,*,*,*,*,*,*,1202370
1681312980033,*,*,*,*,*,*,1489676
1681312980173,*,*,*,*,*,*,2693816
1681312980388,*,*,*,*,*,*,798269
1681312980589,*,*,*,*,*,*,798188
1681312980807,*,*,*,*,*,*,2694126
1681312980979,*,*,*,*,*,*,1397156
1681312981188,*,*,*,*,*,*,997754
1681312981420,*,*,*,*,*,*,1297295
1681312981573,*,*,*,*,*,*,2694390
1681312981788,*,*,*,*,*,*,798212
1681312981990,*,*,*,*,*,*,798194
1681312982207,*,*,*,*,*,*,2694119
1681312982379,*,*,*,*,*,*,1396831
1681312982589,*,*,*,*,*,*,798225
1681312982812,*,*,*,*,*,*,915562
1681312982973,*,*,*,*,*,*,2693932
1681312983180,*,*,*,*,*,*,1228171
1681312983388,*,*,*,*,*,*,798333
1681312983599,*,*,*,*,*,*,2693829
1681312983778,*,*,*,*,*,*,1599765
1681312983988,*,*,*,*,*,*,798258
1681312984213,*,*,*,*,*,*,981774
1681312984373,*,*,*,*,*,*,2694287
1681312984588,*,*,*,*,*,*,798398
1681312984786,*,*,*,*,*,*,798180
1681312985004,*,*,*,*,*,*,2294756
1681312985176,*,*,*,*,*,*,1598730
1681312985389,*,*,*,*,*,*,798198
1681312985607,*,*,*,*,*,*,897932
1681312985773,*,*,*,*,*,*,2693923
1681312985988,*,*,*,*,*,*,798212
1681312986183,*,*,*,*,*,*,997839
1681312986412,*,*,*,*,*,*,2581346
1681312986578,*,*,*,*,*,*,1496820
1681312986788,*,*,*,*,*,*,798242
1681312987006,*,*,*,*,*,*,883887
1681312987173,*,*,*,*,*,*,2327247
1681312987384,*,*,*,*,*,*,997731
1681312987583,*,*,*,*,*,*,1251388
1681312987815,*,*,*,*,*,*,2693970
1681312987975,*,*,*,*,*,*,1895804
1681312988186,*,*,*,*,*,*,898808
1681312988422,*,*,*,*,*,*,995320
1681312988573,*,*,*,*,*,*,2693931
1681312988789,*,*,*,*,*,*,798379
1681312988986,*,*,*,*,*,*,798477
1681312989206,*,*,*,*,*,*,2294954
1681312989377,*,*,*,*,*,*,1677075
1681312989589,*,*,*,*,*,*,798204
1681312989805,*,*,*,*,*,*,898455
1681312989973,*,*,*,*,*,*,2693987
1681312990188,*,*,*,*,*,*,798230
1681312990384,*,*,*,*,*,*,997737
1681312990607,*,*,*,*,*,*,2693927
1681312990776,*,*,*,*,*,*,1816367
1681312990989,*,*,*,*,*,*,798242
1681312991211,*,*,*,*,*,*,1106927
1681312991373,*,*,*,*,*,*,2325141
1681312991589,*,*,*,*,*,*,798241
1681312991787,*,*,*,*,*,*,798223
1681312992006,*,*,*,*,*,*,2206814
1681312992177,*,*,*,*,*,*,1596388
1681312992388,*,*,*,*,*,*,798339
1681312992602,*,*,*,*,*,*,898025
1681312992773,*,*,*,*,*,*,2694596
1681312992988,*,*,*,*,*,*,798426
1681312993180,*,*,*,*,*,*,1297372
1681312993410,*,*,*,*,*,*,2289664
1681312993575,*,*,*,*,*,*,1896089
1681312993788,*,*,*,*,*,*,798773
1681312994000,*,*,*,*,*,*,997710
1681312994173,*,*,*,*,*,*,2670928
1681312994389,*,*,*,*,*,*,798190
1681312994581,*,*,*,*,*,*,1225921
1681312994804,*,*,*,*,*,*,2664600
1681312994975,*,*,*,*,*,*,1895813
1681312995180,*,*,*,*,*,*,1217669
1681312995417,*,*,*,*,*,*,997761
1681312995573,*,*,*,*,*,*,2574653
1681312995781,*,*,*,*,*,*,1258791
1681312995986,*,*,*,*,*,*,798184
1681312996205,*,*,*,*,*,*,2693877
1681312996375,*,*,*,*,*,*,1908016
1681312996589,*,*,*,*,*,*,798217
1681312996804,*,*,*,*,*,*,896709
1681312996973,*,*,*,*,*,*,2693896
1681312997185,*,*,*,*,*,*,995609
1681312997387,*,*,*,*,*,*,798200
1681312997606,*,*,*,*,*,*,1958593
1681312997777,*,*,*,*,*,*,1692088
1681312997989,*,*,*,*,*,*,798206
1681312998205,*,*,*,*,*,*,825714
1681312998373,*,*,*,*,*,*,2694030
1681312998589,*,*,*,*,*,*,798243
1681312998779,*,*,*,*,*,*,1340123
1681312998994,*,*,*,*,*,*,2241208
1681312999175,*,*,*,*,*,*,2092478
1681312999382,*,*,*,*,*,*,2293268
1681312999579,*,*,*,*,*,*,800000
1681312999773,*,*,*,*,*,*,2693760
1681312999988,*,*,*,*,*,*,798768
1681313000183,*,*,*,*,*,*,997941
1681313000411,*,*,*,*,*,*,2693996
1681313000577,*,*,*,*,*,*,1737692
1681313000788,*,*,*,*,*,*,798082
1681313001010,*,*,*,*,*,*,1107190
1681313001173,*,*,*,*,*,*,2301095
1681313001388,*,*,*,*,*,*,857029
1681313001589,*,*,*,*,*,*,798545
1681313001796,*,*,*,*,*,*,2666683
1681313001977,*,*,*,*,*,*,1496868
1681313002189,*,*,*,*,*,*,798166
1681313002419,*,*,*,*,*,*,1189998
1681313002573,*,*,*,*,*,*,2517846
1681313002808,*,*,*,*,*,*,1596339
1681313002973,*,*,*,*,*,*,2693926
1681313003208,*,*,*,*,*,*,2693828
1681313003373,*,*,*,*,*,*,2693824
1681313003573,*,*,*,*,*,*,2693833
1681313003846,*,*,*,*,*,*,2693814
1681313003973,*,*,*,*,*,*,2693854
1681313004177,*,*,*,*,*,*,2693878
1681313004495,*,*,*,*,*,*,2693827
1681313004573,*,*,*,*,*,*,2693832
1681313004773,*,*,*,*,*,*,2693831
1681313004973,*,*,*,*,*,*,2693832
1681313005173,*,*,*,*,*,*,2693724
1681313005373,*,*,*,*,*,*,2693854
1681313005573,*,*,*,*,*,*,2693823
1681313005773,*,*,*,*,*,*,2693812
1681313005973,*,*,*,*,*,*,2693805
1681313006173,*,*,*,*,*,*,2693817
1681313006390,*,*,*,*,*,*,2693771
1681313006573,*,*,*,*,*,*,2693825
1681313006776,*,*,*,*,*,*,2693827
1681313007041,*,*,*,*,*,*,2693828
1681313007173,*,*,*,*,*,*,2693816
1681313007373,*,*,*,*,*,*,2892428
1681313007671,*,*,*,*,*,*,2693791
1681313007773,*,*,*,*,*,*,2693872
1681313007973,*,*,*,*,*,*,2693817
1681313008261,*,*,*,*,*,*,2693833
1681313008373,*,*,*,*,*,*,2693836
1681313008573,*,*,*,*,*,*,2693835
1681313008774,*,*,*,*,*,*,2693816
1681313008973,*,*,*,*,*,*,2693824
1681313009173,*,*,*,*,*,*,2693776
1681313009373,*,*,*,*,*,*,2693833
1681313009603,*,*,*,*,*,*,2693793
1681313009773,*,*,*,*,*,*,2693829
1681313009975,*,*,*,*,*,*,1895987
1681313010261,*,*,*,*,*,*,2693826
1681313010373,*,*,*,*,*,*,2693838
1681313010573,*,*,*,*,*,*,2692234
1681313010773,*,*,*,*,*,*,2693825
1681313010973,*,*,*,*,*,*,2693982
1681313011173,*,*,*,*,*,*,2693935
1681313011373,*,*,*,*,*,*,2693800
1681313011579,*,*,*,*,*,*,2693844
1681313011773,*,*,*,*,*,*,2693833
1681313011973,*,*,*,*,*,*,2693813
1681313012233,*,*,*,*,*,*,2693817
1681313012373,*,*,*,*,*,*,2693827
1681313012573,*,*,*,*,*,*,2693885
1681313012862,*,*,*,*,*,*,2693804
1681313012975,*,*,*,*,*,*,2658977
1681313013173,*,*,*,*,*,*,2693820
1681313013518,*,*,*,*,*,*,2693827
1681313013573,*,*,*,*,*,*,2747490
1681313013773,*,*,*,*,*,*,2693824
1681313013972,*,*,*,*,*,*,2693820
1681313014173,*,*,*,*,*,*,2559502
1681313014374,*,*,*,*,*,*,2294753
1681313014573,*,*,*,*,*,*,2693847
1681313014793,*,*,*,*,*,*,2693843
1681313014973,*,*,*,*,*,*,2699348
1681313015179,*,*,*,*,*,*,2693831
1681313015419,*,*,*,*,*,*,2693837
1681313015573,*,*,*,*,*,*,2693838
1681313015772,*,*,*,*,*,*,2693883
1681313016052,*,*,*,*,*,*,2693863
1681313016173,*,*,*,*,*,*,2574224
1681313016372,*,*,*,*,*,*,2693819
1681313016625,*,*,*,*,*,*,2194986
1681313016776,*,*,*,*,*,*,1795927
1681313016974,*,*,*,*,*,*,2294740
1681313017173,*,*,*,*,*,*,2693821
1681313017373,*,*,*,*,*,*,2692276
1681313017573,*,*,*,*,*,*,2693834
1681313017773,*,*,*,*,*,*,2693821
1681313017973,*,*,*,*,*,*,2693874
1681313018173,*,*,*,*,*,*,2693779
1681313018377,*,*,*,*,*,*,2693819
1681313018577,*,*,*,*,*,*,2693830
1681313018773,*,*,*,*,*,*,2693899
1681313018972,*,*,*,*,*,*,2693798
1681313019187,*,*,*,*,*,*,2693837
1681313019373,*,*,*,*,*,*,2693833
1681313019573,*,*,*,*,*,*,2693834
1681313019800,*,*,*,*,*,*,2693837
1681313019973,*,*,*,*,*,*,2693837
1681313020174,*,*,*,*,*,*,2294749
1681313020434,*,*,*,*,*,*,2195121
1681313020576,*,*,*,*,*,*,1696579
1681313020775,*,*,*,*,*,*,2095667
1681313021097,*,*,*,*,*,*,2692612
1681313021177,*,*,*,*,*,*,2693830
1681313021372,*,*,*,*,*,*,2573818
1681313021575,*,*,*,*,*,*,2095056
1681313021772,*,*,*,*,*,*,2693731
1681313021973,*,*,*,*,*,*,2694632
1681313022173,*,*,*,*,*,*,2693823
1681313022373,*,*,*,*,*,*,2693738
1681313022572,*,*,*,*,*,*,2695165
1681313022773,*,*,*,*,*,*,2693845
1681313022997,*,*,*,*,*,*,2693864
1681313023172,*,*,*,*,*,*,2461821
1681313023373,*,*,*,*,*,*,2819953
1681313023629,*,*,*,*,*,*,2693817
1681313023773,*,*,*,*,*,*,2693101
1681313023973,*,*,*,*,*,*,2693839
1681313024251,*,*,*,*,*,*,2693834
1681313024374,*,*,*,*,*,*,2095212
1681313024588,*,*,*,*,*,*,798194
1681313024905,*,*,*,*,*,*,2693820
1681313024973,*,*,*,*,*,*,1999700
1681313025174,*,*,*,*,*,*,2283427
1681313025376,*,*,*,*,*,*,1795887
1681313025615,*,*,*,*,*,*,2693834
1681313025773,*,*,*,*,*,*,2693848
1681313025973,*,*,*,*,*,*,2699759
1681313026209,*,*,*,*,*,*,1896453
1681313026379,*,*,*,*,*,*,2294792
1681313026575,*,*,*,*,*,*,2194962
1681313026773,*,*,*,*,*,*,2693766
1681313026973,*,*,*,*,*,*,2693830
1681313027172,*,*,*,*,*,*,2891068
1681313027372,*,*,*,*,*,*,2693515
1681313027573,*,*,*,*,*,*,2693806
1681313027773,*,*,*,*,*,*,2693843
1681313027973,*,*,*,*,*,*,2693838
1681313028192,*,*,*,*,*,*,2693523
1681313028373,*,*,*,*,*,*,2693802
1681313028577,*,*,*,*,*,*,2194977
1681313028831,*,*,*,*,*,*,2693845
1681313028980,*,*,*,*,*,*,2095172
1681313029173,*,*,*,*,*,*,2693837
1681313029457,*,*,*,*,*,*,2693791
1681313029572,*,*,*,*,*,*,2513416
1681313029786,*,*,*,*,*,*,2693823
1681313030026,*,*,*,*,*,*,2693860
1681313030177,*,*,*,*,*,*,2693840
1681313030375,*,*,*,*,*,*,1897385
1681313030589,*,*,*,*,*,*,798165
1681313030779,*,*,*,*,*,*,2505992
1681313030978,*,*,*,*,*,*,1696117
1681313031186,*,*,*,*,*,*,898321
1681313031415,*,*,*,*,*,*,1596499
1681313031577,*,*,*,*,*,*,2694388
1681313031789,*,*,*,*,*,*,798655
1681313031989,*,*,*,*,*,*,798391
1681313032219,*,*,*,*,*,*,2693871
1681313032378,*,*,*,*,*,*,2294744
1681313032595,*,*,*,*,*,*,1294794
1681313032830,*,*,*,*,*,*,2694234
1681313032973,*,*,*,*,*,*,2514079
1681313033177,*,*,*,*,*,*,1597394
1681313033375,*,*,*,*,*,*,2054833
1681313033582,*,*,*,*,*,*,2687667
1681313033775,*,*,*,*,*,*,1895658
1681313033976,*,*,*,*,*,*,2693939
1681313034251,*,*,*,*,*,*,2693871
1681313034373,*,*,*,*,*,*,2691116
1681313034584,*,*,*,*,*,*,2693854
1681313034869,*,*,*,*,*,*,1990861
1681313034975,*,*,*,*,*,*,1921929
1681313035188,*,*,*,*,*,*,798481
1681313035380,*,*,*,*,*,*,1099925
1681313035603,*,*,*,*,*,*,2693855
1681313035772,*,*,*,*,*,*,2743422
1681313035972,*,*,*,*,*,*,2693862
1681313036233,*,*,*,*,*,*,2693786
1681313036373,*,*,*,*,*,*,2548532
1681313036573,*,*,*,*,*,*,2800346
1681313036899,*,*,*,*,*,*,2693839
1681313036972,*,*,*,*,*,*,2500000
1681313037172,*,*,*,*,*,*,1579972
1681313037374,*,*,*,*,*,*,2194968
1681313037574,*,*,*,*,*,*,2693827
1681313037772,*,*,*,*,*,*,2593491
1681313037975,*,*,*,*,*,*,2095218
1681313038214,*,*,*,*,*,*,2693831
1681313038373,*,*,*,*,*,*,2694068
1681313038572,*,*,*,*,*,*,2695774
1681313038843,*,*,*,*,*,*,2693825
1681313038976,*,*,*,*,*,*,1795844
1681313039175,*,*,*,*,*,*,2095234
1681313039519,*,*,*,*,*,*,2693826
1681313039573,*,*,*,*,*,*,2693836
1681313039772,*,*,*,*,*,*,2367455
1681313039976,*,*,*,*,*,*,1795850
1681313040173,*,*,*,*,*,*,2693813
1681313040373,*,*,*,*,*,*,2693897
1681313040573,*,*,*,*,*,*,2693830
1681313040821,*,*,*,*,*,*,2693825
1681313040972,*,*,*,*,*,*,2536941
1681313041173,*,*,*,*,*,*,2693831
1681313041452,*,*,*,*,*,*,2693816
1681313041573,*,*,*,*,*,*,2693825
1681313041773,*,*,*,*,*,*,2693913
1681313042127,*,*,*,*,*,*,2693842
1681313042173,*,*,*,*,*,*,2693821
1681313042373,*,*,*,*,*,*,2794906
1681313042573,*,*,*,*,*,*,2693844
1681313042773,*,*,*,*,*,*,2693817
1681313042973,*,*,*,*,*,*,2693829
1681313043172,*,*,*,*,*,*,2693881
1681313043429,*,*,*,*,*,*,2693844
1681313043582,*,*,*,*,*,*,1097904
1681313043775,*,*,*,*,*,*,2095231
1681313044062,*,*,*,*,*,*,2693845
1681313044173,*,*,*,*,*,*,2743815
1681313044374,*,*,*,*,*,*,2693848
1681313044744,*,*,*,*,*,*,2693843
1681313044773,*,*,*,*,*,*,2693897
1681313044973,*,*,*,*,*,*,2693884
1681313045173,*,*,*,*,*,*,2693818
1681313045376,*,*,*,*,*,*,2694007
1681313045573,*,*,*,*,*,*,2693825
1681313045773,*,*,*,*,*,*,2693826
1681313045994,*,*,*,*,*,*,1982979
1681313046182,*,*,*,*,*,*,1097638
1681313046375,*,*,*,*,*,*,2193651
1681313046661,*,*,*,*,*,*,2132746
1681313046773,*,*,*,*,*,*,2659712
1681313046975,*,*,*,*,*,*,2468843
1681313047177,*,*,*,*,*,*,2700174
1681313047373,*,*,*,*,*,*,2694433
1681313047581,*,*,*,*,*,*,1198721
1681313047776,*,*,*,*,*,*,1795900
1681313048037,*,*,*,*,*,*,2693662
1681313048178,*,*,*,*,*,*,2095097
1681313048379,*,*,*,*,*,*,1396788
1681313048695,*,*,*,*,*,*,2693822
1681313048776,*,*,*,*,*,*,2693830
1681313048973,*,*,*,*,*,*,2693824
1681313049175,*,*,*,*,*,*,1993884
1681313049372,*,*,*,*,*,*,2728150
1681313049573,*,*,*,*,*,*,2693922
1681313049777,*,*,*,*,*,*,2693836
1681313049973,*,*,*,*,*,*,2693934
1681313050173,*,*,*,*,*,*,2693830
1681313050373,*,*,*,*,*,*,2693847
1681313050593,*,*,*,*,*,*,2693836
1681313050772,*,*,*,*,*,*,2694634
1681313050972,*,*,*,*,*,*,2693717
1681313051232,*,*,*,*,*,*,2693815
1681313051373,*,*,*,*,*,*,2693754
1681313051573,*,*,*,*,*,*,2693846
1681313051861,*,*,*,*,*,*,2693813
1681313051973,*,*,*,*,*,*,2281284
1681313052173,*,*,*,*,*,*,2652923
1681313052501,*,*,*,*,*,*,2693834
1681313052573,*,*,*,*,*,*,2734021
1681313052773,*,*,*,*,*,*,2693826
1681313052973,*,*,*,*,*,*,2695901
1681313053175,*,*,*,*,*,*,2587435
1681313053393,*,*,*,*,*,*,798175
1681313053592,*,*,*,*,*,*,500000
1681313053795,*,*,*,*,*,*,2693868
1681313053981,*,*,*,*,*,*,1140739
1681313054188,*,*,*,*,*,*,798293
1681313054441,*,*,*,*,*,*,1496565
1681313054576,*,*,*,*,*,*,2693444
1681313054790,*,*,*,*,*,*,798168
1681313054979,*,*,*,*,*,*,1496566
1681313055265,*,*,*,*,*,*,2694976
1681313055373,*,*,*,*,*,*,2693817
1681313055576,*,*,*,*,*,*,1795878
1681313055820,*,*,*,*,*,*,1055761
1681313055974,*,*,*,*,*,*,2693857
1681313056181,*,*,*,*,*,*,1796112
1681313056381,*,*,*,*,*,*,1596372
1681313056665,*,*,*,*,*,*,2694325
1681313056777,*,*,*,*,*,*,1895713
1681313056973,*,*,*,*,*,*,2693782
1681313057172,*,*,*,*,*,*,2517507
1681313057377,*,*,*,*,*,*,2693861
1681313057573,*,*,*,*,*,*,2693867
1681313057773,*,*,*,*,*,*,2694172
1681313057990,*,*,*,*,*,*,2695286
1681313058185,*,*,*,*,*,*,500000
1681313058388,*,*,*,*,*,*,798335
1681313058619,*,*,*,*,*,*,1995435
1681313058774,*,*,*,*,*,*,2693814
1681313058973,*,*,*,*,*,*,2693804
1681313059178,*,*,*,*,*,*,2693820
1681313059374,*,*,*,*,*,*,2693846
1681313059573,*,*,*,*,*,*,2693763
1681313059773,*,*,*,*,*,*,2693796
1681313059992,*,*,*,*,*,*,2693767
1681313060173,*,*,*,*,*,*,2693815
1681313060373,*,*,*,*,*,*,2693824
1681313060626,*,*,*,*,*,*,2693841
